gene_id,gene_symbol,baseMean_primary,log2FoldChange_primary,lfcSE_primary,stat_primary,pvalue_primary,padj_primary,regulation_direction_primary,baseMean_strict,log2FoldChange_strict,lfcSE_strict,stat_strict,pvalue_strict,padj_strict,regulation_direction_strict,direction_agreement,significant_primary,significant_strict
ENSG00000198208.12,RPS6KL1,14.129577360698084,0.8433111563455399,0.3917682351894908,2.152576652718275,0.0313519650645882,0.0600233811498129,upregulated,10.87290924445273,0.5014539709979481,0.5472387308561532,0.9163349425458703,0.35949124615956995,0.4824866048771094,upregulated,True,False,False
ENSG00000213885.4,RPL13AP7,3.589349349651064,-1.756435892178868,0.8301285065104007,-2.115860229354576,0.0343566967826048,0.0648761521063733,downregulated,3.254792834933589,-1.558466521971316,1.0709335375140916,-1.455241121301432,0.1456025204047594,0.24024928371256984,downregulated,True,False,False
ENSG00000131469.15,RPL27,419.1135916520491,-0.5648032474235871,0.2672652652381098,-2.113268429851508,0.0345777992327071,0.0652033374775498,downregulated,351.4515607270847,-0.22510593713874663,0.2603359721966777,-0.8646747325747376,0.38721734161308696,0.510036433923952,downregulated,True,False,False
ENSG00000236058.3,RPL17P36,2.1626578078020127,-2.273229088797292,1.0813850718737124,-2.102145801641663,0.0355405057809006,0.0668107594450476,downregulated,1.737788358514575,-2.8384720328738227,1.5883972756550508,-1.7870038411538096,0.07393686774531527,0.14046506657471192,downregulated,True,False,False
ENSG00000198918.8,RPL39,276.8859066391918,-0.9984209599756276,0.4821724830490083,-2.0706717929279836,0.038389477950835,0.0714337099315513,downregulated,233.6822712701633,-0.6667297722418605,0.5531824487540322,-1.2052619777499778,0.22810218291306794,0.3406454310132954,downregulated,True,False,False
ENSG00000105193.9,RPS16,693.4061541981987,-0.7987353964116787,0.3868349923655366,-2.064796133171221,0.038942293897908,0.0723574228926029,downregulated,596.8284418671199,-0.5009219560656532,0.42041940873792916,-1.191481519774235,0.23346460724539997,0.3465559571293932,downregulated,True,False,False
ENSG00000173812.11,EIF1,519.3765504828074,-1.1604851785788148,0.565615646948901,-2.05172043036436,0.0401968400636891,0.0744095299430537,downregulated,438.37626245257195,-0.9394533986622697,0.6937366697942059,-1.3541930815635776,0.17567478567661565,0.278169051361444,downregulated,True,False,False
ENSG00000225912.1,RPL26P36,1.564194800020292,-2.5918115966793276,1.2694633577491217,-2.041659241960992,0.0411853443938007,0.0759878488477112,downregulated,1.3907648526704526,-2.646900628126986,1.6617409388967617,-1.592847938069262,0.11119430795557032,,downregulated,True,False,False
ENSG00000204560.10,DHX16,81.16824255367955,-0.5336824064533103,0.2614787523215271,-2.0410163415384064,0.0412492028211435,0.0760799250341769,downregulated,71.34764742770577,-0.5259491493083464,0.3970687116357923,-1.3245796858221568,0.185310597262489,0.2899498505731752,downregulated,True,False,False
ENSG00000220583.1,RPL35P2,5.200367601143763,-1.2684510145248105,0.6226850722393785,-2.0370666827824335,0.0416433601017262,0.0766966461593184,downregulated,4.818784759010483,-1.405284139150748,0.8201048243196809,-1.7135420954467662,0.08661285591813997,0.15914528773356615,downregulated,True,False,False
ENSG00000179523.6,EIF3J-DT,32.190771863334646,0.6524200568884116,0.3210819453138385,2.031942519379935,0.0421594753799882,0.0775083667435324,upregulated,28.02406810230115,0.7695595863837542,0.4476047488163011,1.7192837842289845,0.08556271116952657,0.1577257566987606,upregulated,True,False,False
ENSG00000234851.4,RPL23AP42,17.52070999788588,-1.2306872203359491,0.6062105676667132,-2.030131584595809,0.0423431657865343,0.0777818955448761,downregulated,16.04563095555371,-1.2742818820475748,0.7919329965018681,-1.6090778988580363,0.1075993092360586,0.18886030585840444,downregulated,True,False,False
ENSG00000212802.4,RPL15P3,6.336664441063837,-1.360066008877219,0.6699870117032782,-2.029988619360819,0.0423576961156766,0.0778020340477436,downregulated,5.675814111380482,-0.908489939373088,0.8967418599562931,-1.0131008486850022,0.3110119929583759,0.43214419266117127,downregulated,True,False,False
ENSG00000213253.5,RPL12P42,1.5026269115467663,-2.576385594837986,1.2789215995589844,-2.0144984616151698,0.0439572262241438,0.0802466815056982,downregulated,1.3642230957768962,-2.678632536325105,1.6608965172517949,-1.6127630520637786,0.10679599614467196,,downregulated,True,False,False
ENSG00000228929.1,RPS13P2,3.479202693182546,-1.659675618962826,0.8298174079666725,-2.000049171093652,0.0454949545676887,0.0827008634040083,downregulated,3.378066888189394,-1.6132394285389804,1.030772435661742,-1.5650781615083666,0.11756458346639366,0.20251912277045273,downregulated,True,False,False
ENSG00000228501.2,RPL15P18,1.2960342097083413,-3.073160173770745,1.544727487605279,-1.9894513423431897,0.0466514074269071,0.0845072421911,downregulated,1.1924032415435548,-3.3547673579748283,2.1019268981902117,-1.5960437829038343,0.11047901852521193,,downregulated,True,False,False
ENSG00000263266.2,RPS7P1,9.4688172912969,-0.9572094754878157,0.4997839122509159,-1.915246673660936,0.0554610527543587,0.0979993162580056,downregulated,8.32559259008774,-0.6244472076257161,0.6623812805211935,-0.9427307594417085,0.3458186358273816,0.46849542954983253,downregulated,True,False,False
ENSG00000224646.2,RPS28P5,1.7894433028149013,-2.076095492326826,1.0910072824265948,-1.9029162552510368,0.057051473549875,0.1005326523489354,downregulated,1.562998788998849,-1.9055616936547812,1.3966710673214864,-1.3643596822759687,0.1724543905434851,0.2744370938709063,downregulated,True,False,False
ENSG00000257790.1,EIF4A1P4,1.7995467182403095,-2.1287277673213856,1.118787734581863,-1.902709246376372,0.0570784947604601,0.1005721417616444,downregulated,1.7408505424905563,-2.197582675758952,1.3500708040947416,-1.6277536475077616,0.10357713267143005,0.18331050634468946,downregulated,True,False,False
ENSG00000227097.5,RPS28P7,4.143876066560284,-1.3129100960927762,0.7017488737907182,-1.8709115826587333,0.0613573373047449,0.1069621554325382,downregulated,3.0977645285352433,-0.9388252597578889,0.9173567472399508,-1.0234025776586158,0.30611754116168755,0.42724302302365486,downregulated,True,False,False
ENSG00000229117.9,RPL41,314.3837461665359,-0.7400201200170147,0.3966136544487739,-1.8658463008428636,0.0620628723399536,0.1080177784367013,downregulated,252.80783075683397,-0.25820371713761386,0.42439653292562923,-0.6084020417359565,0.5429208576592698,0.6548928274023138,downregulated,True,False,False
ENSG00000241741.1,RPL7AP30,1.1159624972690672,-2.8580579205060084,1.5328445175746193,-1.8645452214737608,0.0622451772638845,0.1082762255643103,downregulated,0.9864215379593432,-3.0814636577344845,2.2126457484186735,-1.3926601942207582,0.16372257111740296,,downregulated,True,False,False
ENSG00000219451.3,RPL23P8,1.7394097777858069,-1.9952653576899904,1.0837834493785306,-1.8410184791381776,0.0656188507487924,0.113340234008962,downregulated,1.196650290412768,-2.363598131181192,1.7190640123590657,-1.3749331695552365,0.16915216473193118,,downregulated,True,False,False
ENSG00000156976.17,EIF4A2,550.5636394620709,0.301854850156218,0.1655513160712566,1.8233310209765627,0.0682532706898073,0.117388520916702,upregulated,476.2246233927711,0.43619201460726875,0.20599700105280533,2.117467790200767,0.03422016614185494,0.07637928048160005,upregulated,True,False,False
ENSG00000146677.7,RPL32P18,5.274191639580437,-1.1518805894461306,0.6337264090923432,-1.8176307203228528,0.0691205930154932,0.1187584790978342,downregulated,4.812556379041134,-1.1874342709328036,0.8372435310214759,-1.4182662832689539,0.15611303654193545,0.2537441174560755,downregulated,True,False,False
ENSG00000225573.4,RPL35P5,1.3753167296720892,-2.3696328228436485,1.3308836819742451,-1.7804958126231687,0.0749948540073076,0.1274960201932553,downregulated,1.3193226747045956,-2.554614701271934,1.6847262424998706,-1.5163381663013002,0.12943386559593983,,downregulated,True,False,False
ENSG00000214541.3,RPS4XP3,1.814077500329149,-2.0975305973369673,1.1842943702771072,-1.771122661713047,0.0765403063149794,0.1297484906520832,downregulated,1.858393101902982,-2.2776867852164195,1.3340607081684792,-1.7073336852439323,0.08776004848183262,0.1606688426320625,downregulated,True,False,False
ENSG00000235174.1,RPL39P3,6.436049471482324,-1.4226306982549817,0.8043995707416997,-1.7685622295188936,0.0769669586328702,0.1303501605670834,downregulated,4.818519483645822,-0.7646146073842028,1.0538229758441582,-0.7255626655622242,0.46810691547230643,0.5868175318093741,downregulated,True,False,False
ENSG00000233830.2,EIF4HP1,5.342767826267099,-1.0835785444248542,0.6157166910373659,-1.759865470918499,0.0784306190474974,0.1324587115863341,downregulated,4.645642524365637,-1.0041204387362355,0.9316809372569386,-1.0777514045662175,0.2811447114368285,0.40049718788664984,downregulated,True,False,False
ENSG00000232818.2,RPS2P32,5.245568699374627,1.1657425051127666,0.6672357057745157,1.7471224861379273,0.0806160936740949,0.1356141151586587,upregulated,5.204241550984313,1.4019220096669909,0.8984670540350956,1.560348822331141,0.11867747180914413,0.2041391866703295,upregulated,True,False,False
ENSG00000181524.6,RPL24P4,10.59079231321463,-0.7104745243914586,0.4096738812500598,-1.7342441315115078,0.0828747756590137,0.1389421828828572,downregulated,10.026349492690915,-0.5760919113210166,0.5552829145501488,-1.0374745849829106,0.2995147342370734,0.4205503413377251,downregulated,True,False,False
ENSG00000230364.1,RPL4P3,1.2969018929915943,-2.323179312166858,1.3443171593337175,-1.728148224573948,0.0839616534653232,0.14045127029289,downregulated,1.253282009080444,-2.526499937439592,1.700240448258447,-1.485966258494486,0.13728804607066528,,downregulated,True,False,False
ENSG00000241749.4,RPSAP52,1.504472500808263,2.0763931767489225,1.2082620480181012,1.7184957353868782,0.085706231652722,0.1428983191151951,upregulated,1.3084653823903332,2.251949763525845,1.9750159414219404,1.1402185249727768,0.25419527155706667,,upregulated,True,False,False
ENSG00000142534.7,RPS11,715.0087273552431,-0.9720706641950688,0.5658444055516656,-1.7179115931125204,0.0858127419142436,0.1430540320377324,downregulated,609.6319610097892,-0.6146805661403903,0.6389501524249568,-0.9620164637374949,0.3360413338986594,0.45879649424302915,downregulated,True,False,False
ENSG00000136149.6,RPL13AP25,23.05136529259539,-1.176939113340219,0.6973617100963734,-1.6877025169299436,0.0914683484108724,0.1512223073712195,downregulated,21.839506503044447,-1.146566513587463,0.8257535788484766,-1.3885092877058602,0.16498201858185102,0.2649264714133266,downregulated,True,False,False
ENSG00000130811.12,EIF3G,202.1324215946925,-0.5378773532102249,0.319123795337521,-1.6854818132296885,0.0918956507716316,0.1518136754529076,downregulated,177.0106022844388,-0.24413321995000803,0.32488093887501185,-0.7514544275677895,0.452379217483063,0.5725271805497377,downregulated,True,False,False
ENSG00000233913.7,RPL10P9,14.825183686052746,-1.6306179694031326,0.9792923024557189,-1.665098321833144,0.0958931414938215,0.1574278822717537,downregulated,13.513826229811311,-1.6764173610959878,1.2772278979687497,-1.312543645313489,0.18933676986001757,0.29470023837014936,downregulated,True,False,False
ENSG00000214389.2,RPS3AP26,17.698111750908403,-1.2937336261753571,0.7894288823917363,-1.6388222612982268,0.1012502815446374,0.1650424992891286,downregulated,16.17950009137579,-1.4435512594344777,1.0414177750508369,-1.3861404078339363,0.16570403381806786,0.265792672208947,downregulated,True,False,False
ENSG00000150990.9,DHX37,37.95581752359083,-0.5707444174104155,0.3493810621994124,-1.6335871607278416,0.1023455655438746,0.1666410440098473,downregulated,33.14845370313669,-0.44393083263087724,0.4771786877242109,-0.9303240988152649,0.35220330402325684,0.4750518533950574,downregulated,True,False,False
ENSG00000228002.2,DHX9P1,1.7931500274161765,1.579041813520317,0.9690200693266652,1.6295243653906286,0.1032020611680565,0.167797596099248,upregulated,1.3778507229125265,0.8498732526835487,1.4318121441433411,0.593564774652775,0.552803247025198,,upregulated,True,False,False
ENSG00000185088.14,RPS27L,64.19140054935077,-0.4941005747530408,0.303281220260962,-1.62918288949077,0.1032743080477816,0.1678900311957452,downregulated,55.06515294721742,-0.2889373317070657,0.3941592164205266,-0.7330472551954738,0.463529608246527,0.5829405556157363,downregulated,True,False,False
ENSG00000128692.8,EIF2S2P4,4.49374194641722,-1.065785076505264,0.6559229647796839,-1.6248631832295235,0.1041917145148351,0.1691796674783022,downregulated,4.211336547032124,-0.8061730442896945,0.8187551488221695,-0.9846326407222292,0.32480455049710344,0.4473308943350119,downregulated,True,False,False
ENSG00000243964.1,RPL23AP65,2.858341012623262,-1.2517223084502354,0.7733855793727291,-1.61849708843223,0.1055555137878126,0.1709685683426268,downregulated,2.586409969334306,-0.9715520194411457,1.0141254761664265,-0.9580195373000431,0.3380529068716581,0.46079505535390913,downregulated,True,False,False
ENSG00000236312.3,RPL34P34,1.3705677992831458,-2.108363629101162,1.327519738278434,-1.5881975750020476,0.1122416693060908,0.1804238507934729,downregulated,1.2465295748537726,-2.1116363094905073,1.7565418847745398,-1.2021553985099227,0.22930332605660286,,downregulated,True,False,False
ENSG00000242445.1,RPL7AP11,1.1702212362069893,-2.0602049583099573,1.3028080930470305,-1.5813572001164915,0.1137963877249678,0.182546279514677,downregulated,0.7368234965689903,-2.6600270647453477,2.4254992135841995,-1.09669261067893,0.272775787719293,,downregulated,True,False,False
ENSG00000213178.3,RPL22P1,4.101082521160464,-1.0922784650110609,0.6946359853144276,-1.5724472790113802,0.115846856863359,0.1851814148032172,downregulated,3.269853727290427,-0.7645327054871792,0.9300052399348482,-0.8220735461025346,0.41103504033101235,0.5324197951713947,downregulated,True,False,False
ENSG00000101278.6,RPS10P5,1.6417424615842178,1.6471277271807865,1.05135211334211,1.566675623017282,0.1171905315235927,0.1869870138656491,upregulated,1.7606334870392448,1.9228041975703967,1.4208144539458363,1.3533112590672567,0.1759562137743318,0.27849708487233016,upregulated,True,False,False
ENSG00000226855.1,RPSAP17,0.8903616947123244,-2.530402578885729,1.642922409047291,-1.5401838607540062,0.1235155427764331,0.1955057687752381,downregulated,0.831889985025635,-2.834940905644751,2.347836386492439,-1.2074695332071346,0.22725137139077123,,downregulated,True,False,False
ENSG00000230076.1,RPL10P6,1.1506477937786064,-2.0329898864924294,1.3284002748103527,-1.530404596447909,0.1259166119516727,0.1987869204969947,downregulated,0.9589452619178278,-1.9172180355143285,1.842816411572214,-1.0403738665853524,0.2981662382541119,,downregulated,True,False,False
ENSG00000178464.6,RPL10P16,15.07318840107417,-1.3775558746393448,0.9066386752735948,-1.5194100055610824,0.1286593250123055,0.2023990102797449,downregulated,14.393545549971062,-1.369583644580837,1.0890990990254312,-1.2575381301907187,0.20855884083572096,0.318019584005091,downregulated,True,False,False
ENSG00000232439.1,RPL18AP7,1.7909119006192975,1.2804897118926608,0.859569983211448,1.489686397736471,0.1363067127943526,0.2123615548285471,upregulated,1.599092580933483,1.2043196254011042,1.2518515145408367,0.9620307292137866,0.33603416819459975,0.45879649424302915,upregulated,True,False,False
ENSG00000255949.1,RPS6KB2-AS1,22.332291952994996,-0.6447477890762687,0.4368164477566549,-1.4760153661508868,0.1399397671886311,0.2169369765003941,downregulated,19.90729211402849,-0.5344605173368489,0.6110489296195631,-0.874660753713458,0.38175852039655367,0.5048204524651465,downregulated,True,False,False
ENSG00000240370.6,RPL13P5,0.772339735428305,-2.323029045710853,1.5747999052387378,-1.4751264830427355,0.1401785417023447,0.217260801202966,downregulated,0.5308417929847786,-2.1874103829339213,2.674147468126715,-0.8179842020702915,0.41336620806596747,,downregulated,True,False,False
ENSG00000205871.5,RPS3AP47,3.1653373395692532,-1.4703424276369088,1.0275240086572717,-1.430956761349348,0.152442607663894,0.2330884235242238,downregulated,3.0607882448381707,-1.4000200754464904,1.3306904556067454,-1.0521004862908807,0.2927534490705106,0.41295568521185166,downregulated,True,False,False
ENSG00000227008.2,RPS24P19,0.7101064014407432,-2.204379929344338,1.5812994136162384,-1.3940307005510049,0.1633083340287469,0.2467039390456966,downregulated,0.5427348058801913,-2.219679959940636,2.6559077576595014,-0.8357519019774664,0.40329449008429474,,downregulated,True,False,False
ENSG00000226221.1,RPL26P19,7.285244705071509,-0.8973264904789207,0.655543305206638,-1.3688287003344024,0.1710528272690727,0.2564734059355477,downregulated,6.519232297341736,-0.992057150999023,1.0328178453356938,-0.9605344790267227,0.3367862867008806,0.45955743763897616,downregulated,True,False,False
ENSG00000136643.12,RPS6KC1,40.536383297612176,-0.3206132879224272,0.2360118794122674,-1.3584625007895363,0.1743169737157883,0.2605436675398399,downregulated,35.282276825406946,-0.4770046706258603,0.33938767869218417,-1.4054861168324593,0.15987677478758067,0.2585913399501359,downregulated,True,False,False
ENSG00000232888.4,RPS11P5,7.147725649979858,0.6670455038052246,0.4910692432997358,1.358353252431404,0.174351620207579,0.2605775945129375,upregulated,6.871877685810532,0.7298938565759748,0.6629205822649668,1.1010275983318907,0.27088464585584693,0.38937201950502,upregulated,True,False,False
ENSG00000216867.2,RPL22P12,1.5119956436754196,1.3248048587312211,0.9754728355722804,1.3581155829459854,0.1744270113108597,0.260672407612022,upregulated,0.9753832319762673,0.9569226779001132,1.6086108438542357,0.5948751878405371,0.5519269039216392,,upregulated,True,False,False
ENSG00000235001.3,EIF4A1P2,4.738375648292574,-0.8385382249565729,0.6224543729135251,-1.347148098633516,0.1779325397648398,0.2648405577199997,downregulated,3.896800276104592,-1.3956238578933222,0.8321281563619043,-1.6771741795098516,0.09350842658569962,0.16910673880345356,downregulated,True,False,False
ENSG00000175886.10,RPL7AP66,2.2102957211121645,-1.1272215660967344,0.8408854864131302,-1.340517328827966,0.1800772143865192,0.2675397851341951,downregulated,2.03435003284327,-0.8627160113240863,1.1015567076389108,-0.7831789369911256,0.43352204193902055,0.5545379499555614,downregulated,True,False,False
ENSG00000188873.4,RPL10AP2,2.6357436387540827,-1.0375488085748603,0.7845854943234167,-1.3224165066543647,0.1860294952338075,0.2750519487948932,downregulated,2.5191951926062615,-0.8815730687313884,1.0218471165069507,-0.8627250148191731,0.38828867549700485,0.5111127381006906,downregulated,True,False,False
ENSG00000225093.1,RPL3P7,2.8701699175881257,-1.016495638591002,0.7824108444264142,-1.2991839847723423,0.1938807962983163,0.2843863183311775,downregulated,2.187161714091652,-1.5968958418983703,1.1744379337720212,-1.3597107143580698,0.17392148622342896,0.2762091799928446,downregulated,True,False,False
ENSG00000089876.12,DHX32,56.2569057393787,-0.2862909493856261,0.2222035764697991,-1.2884173780368358,0.197600712627703,0.2889294410304507,downregulated,46.12566148416231,-0.5237738791371173,0.28574035948267706,-1.8330412969501109,0.06679642991698664,0.12948411634171578,downregulated,True,False,False
ENSG00000223396.4,RPS10P7,1.5822949024991513,1.2366678142120802,0.9663166114535028,1.2797749718406723,0.2006242885542012,0.2926050376733402,upregulated,1.4205547086217922,0.8713537457192941,1.4319175056099793,0.6085223082373786,0.5428411149224373,,upregulated,True,False,False
ENSG00000244073.1,RPS4XP6,1.3318898086260198,-1.417788496282331,1.110523931115623,-1.2766843258010951,0.2017137173577317,0.2937813806725962,downregulated,1.244377833356971,-1.3144644362901665,1.4456427253855044,-0.9092595377876943,0.36321314340366095,,downregulated,True,False,False
ENSG00000241061.3,RPL5P1,3.606746964070867,-0.942059885752865,0.7382433732552764,-1.276083091134109,0.2019261481581862,0.2940514983861949,downregulated,3.252490154224599,-1.0962750620062776,1.150742213476061,-0.9526678079313229,0.3407584090193162,0.46328022966365995,downregulated,True,False,False
ENSG00000229133.1,RPS7P4,1.3571894100741566,-1.4595823124866567,1.1481529708033973,-1.2712437711721836,0.2036419391494834,0.2959769887278578,downregulated,1.3354627364692215,-1.5020434644668108,1.4345158303958376,-1.0470734673261428,0.29506569542699235,,downregulated,True,False,False
ENSG00000256338.2,RPL41P2,5.53846440896943,-0.6997237334608042,0.5602208647057094,-1.2490140541773238,0.2116599335110136,0.3054726806428803,downregulated,4.95153323260071,-0.5867677237665859,0.8034908697684416,-0.7302730445906457,0.46522330141408885,0.5844433957400228,downregulated,True,False,False
ENSG00000237916.1,RPL37P12,1.199725534957644,1.3265867966061609,1.0658199573986635,1.2446631228823566,0.2132556067887516,0.3074704028599638,upregulated,0.989617893879356,0.9658197167749275,1.6063808358522051,0.6012395661222814,0.5476804349823226,,upregulated,True,False,False
ENSG00000243422.3,RPL23AP49,1.262551922876498,-1.3718202650590974,1.109069872285963,-1.2369105854724602,0.2161202797307344,0.3109018732885244,downregulated,1.1465038706598243,-1.2083108569113654,1.468483710661269,-0.8228289140280992,0.41060529164963033,,downregulated,True,False,False
ENSG00000100784.12,RPS6KA5,19.057001939423422,0.3718001823859373,0.3032577494469853,1.2260203838614003,0.2201910043790613,0.3157373968117901,upregulated,16.978828180426476,0.3828599691081907,0.5022023932488924,0.762361896826813,0.44584404098482966,0.56647388619776,upregulated,True,False,False
ENSG00000240509.1,RPL34P18,2.792549529150675,-1.0652971941087914,0.8701643723332645,-1.2242482316901766,0.2208585993640434,0.3166114139693562,downregulated,2.8198207579726264,-1.0527633509331131,1.0757927322257754,-0.9785931057137601,0.3277810671225768,0.4504047185706755,downregulated,True,False,False
ENSG00000237991.3,RPL35P1,2.2036691726514945,-1.055924046576731,0.8640735195288138,-1.222030328105107,0.2216961582708168,0.3175407638987663,downregulated,2.1282424101960227,-0.913931266109599,1.1916418876611963,-0.7669512758596858,0.4431104854286654,0.5638029933007331,downregulated,True,False,False
ENSG00000213442.5,RPL18AP3,14.11802586585354,-0.9048303135379572,0.7416723572739278,-1.2199865677395996,0.2224699669235046,0.3184608807168309,downregulated,12.309764005769926,-0.46899439945883675,0.8781493370615469,-0.5340713471676474,0.5932921726440993,0.6966074846117412,downregulated,True,False,False
ENSG00000111361.13,EIF2B1,100.57133034176152,-0.269238024948396,0.2208613585542926,-1.219036352537021,0.2228303952258249,0.3187478673216382,downregulated,87.11204989032889,-0.34464652421048203,0.3464499238346254,-0.9947946312004264,0.3198361579588448,0.44207930103835313,downregulated,True,False,False
ENSG00000184612.8,RPL7P26,0.7156347128569815,-2.211956505667207,1.8256397800353117,-1.211606215999754,0.2256631539970723,0.321996296282378,downregulated,0.5902033711863003,-2.3386969976102097,2.7536463538855434,-0.8493091330737449,0.3957093001437243,,downregulated,True,False,False
ENSG00000213757.3,RPS3AP20,0.965703006389686,-1.6986401058842038,1.405769902533247,-1.2083343816247554,0.2269186686755614,0.3234491970337883,downregulated,0.9549895481423187,-1.9088121733123353,1.8320474395959765,-1.041901062198088,0.2974575516204392,,downregulated,True,False,False
ENSG00000229944.3,EIF4EP2,1.3184190594373075,-1.3745185593762763,1.1448563898912567,-1.2006034743858431,0.2299050526793365,0.3270433863120487,downregulated,0.7766137403932897,-1.4626471514253487,1.9023297849730318,-0.768871497980611,0.44196959903045563,,downregulated,True,False,False
ENSG00000214784.4,RPS3AP21,2.975828730426764,0.9107364229198408,0.7597486522252778,1.1987338447423697,0.2306314534611482,0.3277987618108597,upregulated,2.9576268333849782,0.6209716281340384,0.9029824579491524,0.6876895809741254,0.49164828256436743,0.608869754069378,upregulated,True,False,False
ENSG00000242899.1,RPL7P16,0.6272764171192361,-2.0230698140342436,1.6946162093388626,-1.1938218240126028,0.232547672824547,0.3301224975219624,downregulated,0.5308159214158933,-2.1864306317847033,2.7091943605118614,-0.8070408914374124,0.41964292461255837,,downregulated,True,False,False
ENSG00000229994.1,RPL5P4,2.694976138266803,-1.0617248314470085,0.8976369514663876,-1.182799827605766,0.2368884889306746,0.3349891683575188,downregulated,2.7911075896523587,-1.1397803770128512,1.0381801821699894,-1.0978637394430881,0.27226399367816567,0.39084536406823495,downregulated,True,False,False
ENSG00000219747.1,RPL32P16,2.3840089366055315,-1.0340983200167535,0.87810247407075,-1.1776510721155704,0.2389357402184795,0.33729375366764,downregulated,2.043239090787197,-1.3098498144344985,1.217847096853725,-1.0755453766063574,0.28213062794661925,0.40141371914614593,downregulated,True,False,False
ENSG00000114784.4,EIF1B,72.63240310724382,-0.5626020796847063,0.4807141319872836,-1.1703464538454404,0.2418615746872432,0.3404764050815707,downregulated,65.1204220796779,-0.44387240114184534,0.61039186065355,-0.7271925295114333,0.4671080219271726,0.5859866541216574,downregulated,True,False,False
ENSG00000240616.1,RPS6P25,0.9308436456858196,1.3916645826826182,1.2019664278197275,1.1578231724882602,0.2469362049222569,0.3466385579304626,upregulated,1.0142838269980623,1.4249636710315081,1.5710128404937422,0.9070350249865983,0.36438827577148003,,upregulated,True,False,False
ENSG00000241081.1,RPL22P2,0.9220595808031912,-1.5947464818041108,1.398534729899442,-1.1402980903583118,0.2541621331386513,0.3551560817371851,downregulated,0.5981665418750893,-2.3590229916490855,2.5959992874979,-0.9087148070532718,0.3635006861156629,,downregulated,True,False,False
ENSG00000230777.1,RPS29P5,1.3206324293051028,1.1556346951678886,1.01479710233594,1.1387839919011962,0.2547932602248306,0.3557644689823019,upregulated,1.1020306284123798,0.909768037427945,1.550671665177086,0.5866928879003215,0.5574099851949164,,upregulated,True,False,False
ENSG00000233873.1,RPL7P44,0.8374332278607892,-1.5179326571839231,1.3705963380288992,-1.1074979664449662,0.2680786910198129,0.3708484238958595,downregulated,0.7897908365548613,-1.630548476860799,1.9004543711596977,-0.8579782296303191,0.390904484796221,,downregulated,True,False,False
ENSG00000101452.15,DHX35,25.566397952170657,-0.2969883706972296,0.2703295890916267,-1.0986158477700607,0.2719356622022154,0.3753018898185471,downregulated,22.459756883579587,-0.283319495769707,0.4079442919663593,-0.6945053561211997,0.48736534303104684,0.6051643962105264,downregulated,True,False,False
ENSG00000242697.2,RPL5P12,1.1873083549986805,-1.229118187377583,1.1281015236944512,-1.0895457204528096,0.2759133044463904,0.3797355442655249,downregulated,1.1227437164378844,-1.151039735196818,1.4800291628122855,-0.7777142262586662,0.4367375035149089,,downregulated,True,False,False
ENSG00000162302.13,RPS6KA4,35.63154426954899,-0.4217464401377406,0.3948460794412505,-1.068128726856189,0.2854624492579197,0.3901940347402375,downregulated,30.664400562331657,-0.41293197305829654,0.566280996165488,-0.7291997715876426,0.46587947092226845,0.584809131094971,downregulated,True,False,False
ENSG00000224858.5,RPL29P11,3.922270952159585,-0.6998521603833007,0.6601084556406015,-1.0602078407011617,0.2890500548476777,0.394331750561572,downregulated,3.234073261021359,-0.9538173249214622,1.1664643032132198,-0.817699540649477,0.4135287728283089,0.5347271235986222,downregulated,True,False,False
ENSG00000240622.1,RPL7P15,2.3539635604293365,0.8285369486321211,0.7853470826194168,1.05499462208308,0.2914277843488702,0.3970539715547763,upregulated,2.512667319869362,0.9739289330755168,0.9967416494116635,0.9771127088452536,0.3285133566568825,0.4510473713607091,upregulated,True,False,False
ENSG00000240395.1,RPL5P23,1.3237406995752248,-1.3999045541910262,1.3594693907004092,-1.029743342341665,0.3031305036719852,0.4104343360495405,downregulated,1.4423963662523938,-1.6961827627575004,1.4533368598741225,-1.1670953992761262,0.24317184561771232,,downregulated,True,False,False
ENSG00000234797.5,RPS3AP6,13.497612071435226,-0.5354470751686652,0.5209690109335962,-1.0277906438410298,0.3040483182954403,0.4113195522902589,downregulated,11.164676143467423,-0.4191629624472375,0.7365412290044308,-0.5690964007728561,0.5692907207994706,0.6771948617123842,downregulated,True,False,False
ENSG00000214016.3,RPSAP61,0.5512074889393719,-1.8384975115468096,1.8013823466952958,-1.0206037129871972,0.3074422296224148,0.4149181500071907,downregulated,0.5268602076403842,-2.1758268329686303,2.7028423343695622,-0.8050143381656563,0.4208114058101522,,downregulated,True,False,False
ENSG00000232341.2,RPL4P2,0.7819072702592733,-1.377575331598195,1.3562926254531191,-1.0156918247181097,0.3097761622986037,0.4175660135805035,downregulated,0.6432224543099422,-1.172803055975313,2.0002085360958652,-0.5863403914196191,0.5576467928898645,,downregulated,True,False,False
ENSG00000114867.22,EIF4G1,533.682104103696,-0.3601593595278601,0.3566946021055055,-1.0097135123489471,0.3126325667629472,0.4209480356278479,downregulated,474.89455870662954,-0.4627501981797067,0.47628084807869314,-0.9715910266945044,0.3312540484101488,0.45377742601964327,downregulated,True,False,False
